"id",":TYPE",":START_ID",":END_ID","endDate","percentage","startDate","alephUrl","sharesCurrency","date","description","legalBasis","modifiedAt","sharesCount","publisher","publisherUrl","recordId","retrievedAt","role","sourceUrl","status","summary","ownershipType","sharesType","sharesValue"
"d7be19d1d8e94de54b0f2b80a3f2bd033e0d782f","OWNERSHIP","entity:6822363a2e8c04ca761b2b33c3a13a396c6e3fc9","entity:db3de446352664cd1b8f16c138ff1536fab4e66f","","27.27","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d7c222f72ef5b5e038db18f369b071ea11d60bfa","OWNERSHIP","entity:a9e3a4faef64446b9eccfd4739f62a07348d12fc","entity:22c7241dd0bc11c9c6c05c7e5a3aec4b5e0f85de","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"d7c61f805d5c6d84cd161c45ffb156d75d3ef2d1","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:9c0830729ef49e9e117aa5405a695a40a4558584","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d7cf8dfaf16aba020e8cfd0494d929ad137f6df0","OWNERSHIP","entity:45d33b7c5390c4cd923b6fe0dede43873c865249","entity:538d3cfdee009df29c53f520e829a23d36a2bf86","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"d822b0678e287cb7469c22235a4803c0be13cb00","OWNERSHIP","entity:49382d1599fae60744395c34532cbc8821bbeea9","entity:c841b5190c0ec01eb362d27c6e05023c3286dc7c","","4.12","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d8880e6fe929655de19627eb4c6f3d84c9c32e8c","OWNERSHIP","entity:974b7c5457701bcd7cebc2e718b222443c77bfbb","entity:09f1aaeea637b72f8636cc5bccc0f7f045bb1694","","98.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d8965dff8e04eb1885c2262f53cb6a3d94d0f1cc","OWNERSHIP","entity:843bd8be249e983246d0e85aa2e27aaa620be68a","entity:a447e12c6f2e136bd78a99acbbd0c2a53ed5ffdc","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d8dd9978d99566d1df9dfbde01c24fd3162eaeb4","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:ee36669c7745d0984e60464b4f306427036a85e7","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d8e3a63e537707410c5e3d4f9b2daa75fac1d078","OWNERSHIP","entity:34562f63663b55eb967b289467fc3ed2b18244dc","entity:7dbb34a3bacccb2ca558a961003f39691d74c1a5","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d8eac8760c3337cb2980e6e6a5969be2f943aed0","OWNERSHIP","entity:168900d16e53562bff8fd34f897033d93d2ae4cd","entity:cdaf30221b2b169490602f4e5013e68a0f0fd260","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d8ef95d1a3452aed173517df5ec9c1f5ec186a02","OWNERSHIP","entity:a46c2b4b63618df6ae32c9a3e0964ccca956ead3","entity:c643822651995104a67c05c5cd721f351eaeefdf","","32.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d8effd6a9d15f34d9529cd0d779f8b22e399ab9a","OWNERSHIP","entity:168900d16e53562bff8fd34f897033d93d2ae4cd","entity:2f7ccd79fd677d76232312f672b19e98ff737337","","90.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d8f716947b142a06ed77594dedef445913951b1d","OWNERSHIP","entity:42266092b839a4a6d1a21fda2de139c15e2e98d7","entity:4f08ce4bed7002fc634a130643a052c5e0ea91ed","","49.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d90147e5ed80a654e9ed58d553c364646804ade2","OWNERSHIP","entity:204836de262c2872d1b822e2404f3da91ed5dfbd","entity:814db697fb07784ba5871f2be4016ef5ca8a86e2","","10.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d9332972c591f44da4611104ad9b643aa859a114","OWNERSHIP","entity:d8a006861c1074a290828f1f374a2b7c5ffacb72","entity:a3bdcc7749912a94f6cf4dff08aa3084f7039979","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"d94613af592da0773eea3ad4122a3b5ab7eefb7b","OWNERSHIP","entity:0495753a7da26bd6555edd10916daf8c89b28cd4","entity:4dd002c0c01ec0c10d01eb87a8b78b5f456cda76","","99.09","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"d96868c9f94a026a31d122264f8fe384613cbe3f","OWNERSHIP","entity:676ff5516d8ca00454934b18aae5f7ca0d0e1fe4","entity:a69a87385398d41c6c27c05af200178ecb35bb8c","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"d978a7adcee539bfa0f9dbeead07a885e1d2bd31","OWNERSHIP","entity:4613cfd8b08cd01bce2108fd03ed49421e96ed05","entity:30f83cd700df79e13748dd2d2914a06ca4e1a3d7","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d98d99260d0573b3c7936c86604d51670f848491","OWNERSHIP","entity:c2aa2a7f3a66760bcd44fc0e9f84585b8db47e33","entity:ef2e368ea53dfc6918d05e36f356f793a7f70d75","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"d9c6c012283896830ac755fe90f08f42c947a409","OWNERSHIP","entity:bf07aafc75d928f82f42bf8e2a1eda9d812acbe2","entity:0d80d9aef9aeb5431ca9c66e0e5a82e0730116df","","12.50","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"da52a07dec262fde7a103e09190704d725befcbe","OWNERSHIP","entity:78e3fe9980600b3115413e60e0b05354c0615a5c","entity:2d3312cfbed7809569c375db67b80390127cf3ab","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"da70c381687c6e18a745a75f0a52a165e339ca14","OWNERSHIP","entity:b930f0e973849f409eb745d3ba528bb04c5bde4e","entity:2f6d42a873d84241a5818f44b8b6857f7d589704","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"da959bbfac7f4bc8c3975ff78e36df037754d6f6","OWNERSHIP","entity:b643b0685d0b8c1c934ce00ae09675ae6a8ebe94","entity:a5dba76453ce066535c66f5fb9511eaa11006659","","","","","","","","","","","","","","","","","","","","",""
"daacc8284a7655b88eee12184251a0cbeecdf09a","OWNERSHIP","entity:2ad2003a1268291bd32b62631689aaa26fe58a6c","entity:90d968fc5824eae32830777be26784641f11d638","","60.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"dae7e2cd90c3b738afa39a23428f5af08361c827","OWNERSHIP","entity:5b092104312df9c8d6d9e3a460f1b5f4ca46fcec","entity:3db3ea11a5480b81d55ad3f517543abda8e383bd","","10.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"dafaa6c1c6ecd6fdebfc78c824e96133fc567bf8","OWNERSHIP","entity:529429ab50c535dacb910f3aef0000e604d876f8","entity:6e43d80f06e6ca78ddae7cfc37b0ee4c9f8966e4","","","","","","","","","","","","","","","","","","","","",""
"db28058c179ed45f1494703c57332f8c7cd4d1b5","OWNERSHIP","entity:1c7e4fd2e39062bd8814cb576334ed2edf1c874b","entity:38912bf26f7445e9832d5d7557ea72ab9a3f86dd","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"db69ab504f317f48851e7fbf772be6e66b229d73","OWNERSHIP","entity:83aa9f215e3f997b1a067641cbb935d928183781","entity:1f56ec83b11d9ed7e421ab15550a9c198dba4f16","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"dc147bede221711eedba485997c5dccda0576208","OWNERSHIP","entity:d7249a581a6e426d46ba6501966edddb45859c82","entity:eb20b546e2148dca85961953bb1d90a12d81aa01","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"dc1d6a963cc2eee3fbd676134d6d478556a3356b","OWNERSHIP","entity:2ad2003a1268291bd32b62631689aaa26fe58a6c","entity:761bc2c5ee83149efb27db5f56eac5801d52ae4f","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"dc360d6364d2f111496b2a3b7534fad8db0dc245","OWNERSHIP","entity:889275e454587318f161fd0c5a5e121b2bebd2bc","entity:89fb4b0b19e8ef8f4a76d19eb84af54d340d87af","","5.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"dc3a69d50fd90005a47d29c060e091a4f479b0f0","OWNERSHIP","entity:5137c25684189300029cd5feb98dd4bb47ddc8a7","entity:1b8220f980b5e00481356e6e6c01c3631b614ac2","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"dc83fbd599e03333e30b9f89f3c918797ba2e452","OWNERSHIP","entity:ee69437fa10bd546a5702f1f0396971e62fec5ea","entity:1c5d9bb3d2518a5e2b838417082c0dcdbfeccd12","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"dcb6827ca7448d16702a6be0becaa25eca4032c6","OWNERSHIP","entity:4613cfd8b08cd01bce2108fd03ed49421e96ed05","entity:798ea84e532e7eea279e752121fba40e18503c4a","","11.46","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"dcd09ab6cf8eb09a85a709201f9599dc8ffdfc5d","OWNERSHIP","entity:585e7807be5ff23d4d6d947d87938249d5412b3a","entity:3b17b1286f40567f01d146cf6df7b87736af7afb","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"dcf00514325b6561a9c2448edd759f517f6c7c70","OWNERSHIP","entity:7102118e771845320d88af196e29375455eb41f6","entity:cd39de741176ba5fd3ce7742aea49f114e91f1c8","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"dd494c469f39728ddda7daab3a856e980bdc8dbd","OWNERSHIP","entity:e7ac35be4789acb96f64af03d045bfce480826a0","entity:d04fe4d163efc3269778d6c6bf81f7617a35ee60","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"dd4b0b708c12c4c00a79ae4a44b937abbe00cb88","OWNERSHIP","entity:e3e0a1e12c68449c486807012192682895e0926e","entity:e5506c37e896b26906cb3eecc0187e59cb6f6397","","1.63","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"dd735958bc5f9ec43d28beb45883272c066ec3fa","OWNERSHIP","entity:63814aa19c46713a4aa8792382c86f7700d0f962","entity:bac971cd6d5c432a1160ec058811676c74e4698e","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"dd93183d42832357c9f93c4ccf2692a65e8817a3","OWNERSHIP","entity:d80a9d65715fafb9e31a20cebdc240164e4628ba","entity:6ff2eabe1b5bb4328628607fc33690dd91f516f2","","8.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"ddab21d75250d7734614d194fadb7e13348d7830","OWNERSHIP","entity:d55eeca95e40fb4dfe3694a2d6084231c6564ab8","entity:320f1e004b21d88d1a46331bc0dca91f3538d64e","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"ddb0bc5204e4418f5535f9fe12219e48447a30d4","OWNERSHIP","entity:6822363a2e8c04ca761b2b33c3a13a396c6e3fc9","entity:6796f5d751c7b23410f96e82fa364d5c3df7cf73","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"ddcb02fbdddad973918eec8f88889bed46ecf34d","OWNERSHIP","entity:60c0d2e1105fae22636a4b0a0932c096826975f0","entity:751ab4a207444f8c95336202b0ce506dd3cd7113","","","","","","","","","","","","","","","","","","","","",""
"de1eaa548d17c72259db7045f1b9e9065ac0c6c1","OWNERSHIP","entity:c8882820029defc8565709a0e350133cc3498a27","entity:e9161786ccc0d37917fa91d4139dc403013ca478","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"de286951c9280d7e81e8ade8a166e10da8c98b64","OWNERSHIP","entity:6d7130be11dc716efde8652c886ffe9eb7550c8f","entity:36ca71884ffad175d1cb70b28fee1d8530459cd8","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"de2a4a93b0da6653543f21ef4b0cb71f7849b091","OWNERSHIP","entity:8524f5a8484f8b193cae23c60e948f40d40d9ab3","entity:b5e284f2d5f7ae2763df643fdf72e577dfa6753d","","25.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"de95a25e2e6269ccf54468991d84e2125fd05427","OWNERSHIP","entity:091e2af981b8101288f427f37e8e28d3386f4a22","entity:a173aac20df4d997ffa3df9a642f1b178dc8e5e7","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"deb91341526f4967796f4a514277c9ed3b247226","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:bfcc6599b66cb38cd0568c9a886126dbe16e2ae2","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"dec95dabfdd34d16863f0d5f9ebf3d2d26a9dd22","OWNERSHIP","entity:3ab582b31e7ee4f2c91ee22e6de699c16fca742f","entity:66182a605fc44cb8af9792afb8143daca4fe58a9","","7.14","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"deca3ceda1eda2b4e1f500a09880ecef24199f0d","OWNERSHIP","entity:bf6ecf354d4a52c75b596094051802813718976e","entity:d6d9fd99d9530e2bc0376b35504cde4f4f7e0b5d","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"df0f94ffab8232368c44f786d2800a4a05b6f709","OWNERSHIP","entity:46dbf034ab079fcc6a4e89cb3cae83e50edc0de9","entity:e559f498947e6bfa185b9a2d9b73f16099c9de32","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"df2b79467ed77d89b7cd248a1a5c3707311d7832","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:5b55526e24aa876a72306a0cd71e0e74bef7718f","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"df380081625f2766efdda053dfdaa61d1ccafaa9","OWNERSHIP","entity:c8882820029defc8565709a0e350133cc3498a27","entity:257b3c10156faa851fcd586d1eb3019546c4fd42","","35.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"df610895e84505568e8ed3ea6bc55a73bcb91644","OWNERSHIP","entity:d55eeca95e40fb4dfe3694a2d6084231c6564ab8","entity:7ac86970f9985e2d55b895bbaf9f701f1e935f60","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"df65c2c26fb59578fdb9be696095f1fccb70ab7f","OWNERSHIP","entity:c8882820029defc8565709a0e350133cc3498a27","entity:5e826e044b2548f5896b2f015725cd397016e247","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"df6cdca0e7b81b4469ed44897a85c606da37b1e2","OWNERSHIP","entity:6cd2480a488fbb7fcb4744ad98b7d07595384194","entity:adab11569fa62ba45ba6e62be91e679c9b77befb","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"dfdd60a97955dbf3c5514f7be75af7bf0ef8d616","OWNERSHIP","entity:31cfd3dcc4ab3c9a3956e090e4eb8a931f4322ae","entity:6d466eae8dc12b01bc9ad7ce45e7650b412159f5","","91.68","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e0919ff0dce2f3087bbacf28652fd46a7fb29095","OWNERSHIP","entity:e70378c6cb9dca38a616096d00179e2c6ba6a75e","entity:1f9aecf33bcff9c4270028166bfa1ed5937c135d","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e0a5609b32e36d0bc4a24f886caa730a647a93ae","OWNERSHIP","entity:9dca46bf8c0b4a08b4b595cfaa1f46e971146fb4","entity:e903d79fcf3fc738c149683173d88125508cbc3b","","100.00","","","","","","","","","","","","","","","","","ALLEINAKTIONÄR","",""
"e0cd6e2a62cf3615d3bc120ac8b125b949f3c998","OWNERSHIP","entity:4dd002c0c01ec0c10d01eb87a8b78b5f456cda76","entity:2f13a257a7f6f97a62b5f923d783079d7d8d5363","","17.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e0d9ffbd7588728ba378e81a28620e86a1e4d8fd","OWNERSHIP","entity:b705317bed42cdb8f263cf0b3f31e552c244ceac","entity:5b3d7bc28d49424b6e302714b1435d12dc2fa1ff","","3.34","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e0f8d063792177f3b656e7b098eb0b38a2ad7b92","OWNERSHIP","entity:a9e3a4faef64446b9eccfd4739f62a07348d12fc","entity:b303e483041889e83488611c9e33b68b62795fff","","1.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e102f83af0e617bd6079df9e4768b187802a17f7","OWNERSHIP","entity:1f72546cc912de62d44b4827446e2d89fe6811f0","entity:b41f64b4dcfb2d8b512290b6c20bc736cf205035","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e15f4d24ca8c7bfadfb7ae872bb172828f983a91","OWNERSHIP","entity:e903d79fcf3fc738c149683173d88125508cbc3b","entity:f36bb1cf842ba5b9fa61003414211fb2db1ac991","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e16de2f13f3c1aa25c4ce584b0c4fe9961aeb5d9","OWNERSHIP","entity:a9e3a4faef64446b9eccfd4739f62a07348d12fc","entity:54302392f5551f56f9259e0981c06dc3ddd17749","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e17959ef0a09524a1097bf573bcaa4eeb709a67b","OWNERSHIP","entity:9fa81dad25e115e564636e5443fafd405b43a143","entity:a298d15eec0adb74f5ccdacd19d670fa8bc99cc4","","74.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e17f4c5fda6187a0f89446d4477e4cec380aad04","OWNERSHIP","entity:6d7130be11dc716efde8652c886ffe9eb7550c8f","entity:d50d97aab5520395897f38f45620855363d3d813","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e1a82c123ab8ed720dd9029e88d88a8ff943f0f6","OWNERSHIP","entity:8e4545cdf9bc7a6132b02a11ce341dcd97e15f0c","entity:7307baf3a9b1dedbb188e743f022ae691d9131b7","","19.80","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e1f3e28de87b972cbfc64c2653cd395081e97a92","OWNERSHIP","entity:e1b77badbfaec669ae342009b7d965bf47159284","entity:d70df14ea9f15181adbbb38f2815e13d2d4b631c","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e1f9ce025240f7ed165f9747925e55a5b226fffb","OWNERSHIP","entity:e8fefd76c336b6db799466dc87c640bab9ee29e0","entity:8b2a0ea905b1c6713fa379b657a00388be93ca32","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"e211150723f3dc474e6d7c2c4068f3056002e8fb","OWNERSHIP","entity:649c8e63857b7eb57c336350e4201c6497342c6e","entity:1d02d0af9dd54995f2b75500f5e65de447cdebd6","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"e24a9facfc98a770112a5f1cc3b10975ec739a7e","OWNERSHIP","entity:d55eeca95e40fb4dfe3694a2d6084231c6564ab8","entity:45dc378cc0687c4b90c2aa8e7ee50da7b9241e31","","4.26","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e27f78c013144e0dfd6fcc162cb043c4f9b5632d","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:725cc62d52609da40c214f6ecd5c5f4524aa94e4","","55.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e299dbaf6ca9ef2ba0a54e85f0fff4efa447cd2f","OWNERSHIP","entity:e1b77badbfaec669ae342009b7d965bf47159284","entity:f2e4703ed5c9d88b6c8f3f2815869010c35102a2","","55.03","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e29a80dd9a7364ce439c04048ac15d19feea850c","OWNERSHIP","entity:d80a9d65715fafb9e31a20cebdc240164e4628ba","entity:9a74069708e899812f8c64e2b256548d8fa2f04e","","25.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"e2ad3cd7c2eb651d63d99f90e2e18e9163236579","OWNERSHIP","entity:b3273f9fb09a2019d9d7c329fd54ac6530eabb14","entity:8bd79102d310a79374c042c5594c1fccda095cef","","24.90","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e2fc333a932673e9844dd32c7d069c030c6d538e","OWNERSHIP","entity:bdc7128283468b81a31eceb28c79157a68edf682","entity:30814c683d52ec7036ecd33bd9fb4c2ddc5c4c13","","80.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e316894617e76a1f6ab1c59d9816e0819f9842c8","OWNERSHIP","entity:843bd8be249e983246d0e85aa2e27aaa620be68a","entity:56f6a87ca72a06a29a85288acbf2c7d7793c4854","","45.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e33ce4ccd470098c8f5ec5a5cdd55fad490cd73b","OWNERSHIP","entity:8524f5a8484f8b193cae23c60e948f40d40d9ab3","entity:e9dcc53f803215ad644d41e1307935b5e1be4146","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e3612eae775632b18402519076f20e72d28db04d","OWNERSHIP","entity:5d8916562dc4bb04f8134b79c4274db49eb2715e","entity:859ccb74ea7e1cae908ee74df0b87b827e807693","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e3bcf263db9cc29ca8973f0e20bdc2785111e2f2","OWNERSHIP","entity:091e2af981b8101288f427f37e8e28d3386f4a22","entity:38d9149ad1f8c8ad11603a9b30b682ddcce6910d","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e3be5fe7d73c0e91832a2b72e5ce9a78a17e27c0","OWNERSHIP","entity:a46c2b4b63618df6ae32c9a3e0964ccca956ead3","entity:06e684e7c595d1bf9d3cd94eb4a29a822c9a0b66","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e46dc3a41d74f1caade53f578672e9a43fe3dcb9","OWNERSHIP","entity:d319f2bf42930ec85ea15e266f3fbd4713aa83a7","entity:2be76b3f83d40e1884f5f0655597500d2ff89e38","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e47b7c9ab26d46040953c48cbdb7b5519d5e1a91","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:e7ecf262e14aaaac078ba1089ccaa2170f5eba18","","49.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e481f6e32214189d5741cfeda585c016450a70a5","OWNERSHIP","entity:843bd8be249e983246d0e85aa2e27aaa620be68a","entity:899aabe33ff37c14c565a44b8bb9d2a6b89688a7","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e49bb0a56e5cccf428a1b1a73c9fe344888ed81c","OWNERSHIP","entity:d80a9d65715fafb9e31a20cebdc240164e4628ba","entity:52afeaf571f20ce6881106af327b8c73a76cbc3d","","5.37","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e4a034cafc5a00837317006b417da499196b1982","OWNERSHIP","entity:c2ef82b5b64f3db2014ac1eab591d9bbe0868944","entity:e8fefd76c336b6db799466dc87c640bab9ee29e0","","90.04","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"e4b6e6e374162935cc5e54dc0709bd2781673e46","OWNERSHIP","entity:c8882820029defc8565709a0e350133cc3498a27","entity:fc5df52cbeeea529283d8d7d21629c614e538df6","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e4d8a53f4b21ebfa02e8dd924846e438a85dd254","OWNERSHIP","entity:bf352378d2bf0cab8c10e1298ee5879067a8a0c2","entity:0f89a8147526403fb50d31325f19f95fba9bcceb","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e4db03325bcc6bfeb0d90ddc3ee944ad5275b8c9","OWNERSHIP","entity:a4271ab7fa3c3c25ac5c7cf77500341e63e5dda5","entity:2a4a77393a0c5580aee12fd9007a7c3e86200d33","","55.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e5052e52f38d7f19a1cddb395c7ffe5f80eb0b63","OWNERSHIP","entity:51b824602a1ed5e3710b9bf764cb6c80f88c687d","entity:b6da58dfcf0c9d3647a9aa986429b12985bdd0de","","10.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e5754fea270363f4c2cd94c0ed9b0d3142e94048","OWNERSHIP","entity:d23be912f083eb9227d1bd065a642ab7654e8170","entity:008262801718cbd7f812d4bb94e6a01e4e4fd502","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e5b0e7d4794838aab2af50e2a0d74b8befdbb67e","OWNERSHIP","entity:39159473330ff842969b4c5b163975a32f41e853","entity:54c5c59e3280de655f7513fc6711bca662ee82ff","","51.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e5b1ae7235b98fc08756958e3b12d0f80c081090","OWNERSHIP","entity:204836de262c2872d1b822e2404f3da91ed5dfbd","entity:3b8f251d6400f84851d89dde740f683f3930497d","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e5d924123c9e0f11f1a06b95a8753a11ae9e4b39","OWNERSHIP","entity:bf352378d2bf0cab8c10e1298ee5879067a8a0c2","entity:ba666ae295633b57ce62eaf212b02594d9bee387","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e5e5736d20a9aa1f2b0e9fb08ffb295366cdfcf8","OWNERSHIP","entity:185896d0a54c9d701147f8ed9fbb508608a0a09d","entity:9f8add7201abcbd9fb7531aa45212cf00e8832f2","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e5f04f5ef59511fa14c766d35b9398aed45d5087","OWNERSHIP","entity:6d7130be11dc716efde8652c886ffe9eb7550c8f","entity:0ee3043d63da57d36b741d841ab0b2864752148f","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e61a2a9b37805249bced412657a87ac945cab363","OWNERSHIP","entity:8c9ba6e2368f1a6bc0c97656c2787f37b31f64b9","entity:57e8588d6556b227fd395534bec3d07b501b5b75","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e629de9aab91d9dd917109859c55115400cf2c65","OWNERSHIP","entity:85b03c40f7195fba0d8ea15114c2b7586da12e83","entity:89fb4b0b19e8ef8f4a76d19eb84af54d340d87af","","25.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e63d10ef6d8ded141d5aaa91e8897917c6b06988","OWNERSHIP","entity:d5d549382e295de3c76e1f30bc587aac5307a556","entity:b84b51787e412e713ee1bd4b7381c789d673cb2b","","","","","","","","","","","","","","","","","","","","",""
"e6418a2e806b0f6493675740ea0d2a893bf9ea5c","OWNERSHIP","entity:a6526cfaec5a481fb3cde681432c70f913ab0c1e","entity:afdf6d74c1a02b0aee1d81f49d075a65879f840c","","25.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e67ef942f4b812a0a41ef56bc0be22b4d5e77b40","OWNERSHIP","entity:e1b77badbfaec669ae342009b7d965bf47159284","entity:d13bf55fee3bc99990e985dc153b85bcf4a07c9a","","72.59","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e6821055d2fec854d5156f3a2e3f0cd0b1fb8e67","OWNERSHIP","entity:204836de262c2872d1b822e2404f3da91ed5dfbd","entity:511d99e4488b46b139f50c10fb668e6533080d99","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"e68d5806fd651190f2ccdd686153ce815984550c","OWNERSHIP","entity:d5d549382e295de3c76e1f30bc587aac5307a556","entity:aacef2599212a1fa810a2140f5e622ca17edd2c2","","","","","","","","","","","","","","","","","","","","",""
